id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,directors,score
tm332071,velvet buzzsaw,MOVIE,"Big money artists and mega-collectors pay a high price when art collides with commerce. After a series of paintings by an unknown artist are discovered, a supernatural force enacts revenge on those who have allowed their greed to get in the way of art.",2019,R,112,"Thriller, Horror, Comedy",Us,0.0,5.7,59491.0,11.402,5.3,"['Jake Gyllenhaal', 'Rene Russo', 'Zawe Ashton', 'Tom Sturridge', 'Toni Collette', 'Natalia Dyer', 'Daveed Diggs', 'Billy Magnussen', 'John Malkovich', 'Mig Macario', 'Nitya Vidyasagar', 'Rob Brownstein', 'Pamela Shaddock', 'Marco Rodríguez', 'Gregory Cruz', 'Sedale Threatt Jr.', 'Alan Mandell', 'Mark Steger', 'Cass Buggé', 'James Aston Lake', 'Valentina Gordon', 'Oz Kalvan', 'Darren Richardson', 'Kevin Carroll', 'Sydney Lemmon', 'Pisay Pao', 'Christopher Darga', 'Ian Alda', 'Andrea Helene', 'Kristen Rakes', 'Stefan Marks', 'Pat Healy', 'Joanna Strapp', 'Adam Silver', 'Sal Lopez', 'Candice Ramirez', 'Jasmin Marsters', 'John Fleck', 'Chris Ghaffari', 'James Paxton', 'Patrick Quinlan', 'Scott Broderick', 'Sitara Falcon', 'Eugene Nomura', 'Time Winters', 'Andrea Marcovicci', 'Rebecca Klingler', 'Ruth Williamson', 'Brendan Parry Kaufmann', 'Sofia Toufa', 'Keith Bogart', 'Kassandra Voyagis', 'Mark Leslie Ford', 'Giulia Rocca', 'Amy Tsang', 'Sean Riley', 'Charlotte Taschen', 'Joel Patino Corona', 'Steven Williams', 'Peter Gadiot', 'Lourdes Nadres', 'Mike Ostroski', 'Stephanie Nash', 'Tony Jacobsen', 'Erin Flannery', 'Andrea Bensussen', 'Tyrone Evans Clark', 'Eric Shackelford', ""Damon O'Daniel"", 'Stan Divranos', 'Monique McKellop', 'David Alan Graf', 'Jeremy Russell', 'Scott Peat', 'Elise Falanga', 'Robert Artz', 'G. Larry Butler', 'Charles Coplin', 'Joan Urchin', 'Shantiel Alexis Vazquez', 'Sam Sami', 'Xu Razer', 'Erica Chappell', 'R Scott Hoffman', 'Eli Santana', 'Reuben Boyd', 'Kanoa Goo']",['Dan Gilroy'],5.735779272813718
tm142856,sabotage,MOVIE,"John ""Breacher"" Wharton leads an elite DEA task force that takes on the world's deadliest drug cartels. When the team successfully executes a high-stakes raid on a cartel safe house, they think their work is done – until, one-by-one, the team members mysteriously start to be eliminated. As the body count rises, everyone is a suspect.",2014,R,109,"Drama, Thriller, Western, Action, Crime",Us,0.0,5.7,63007.0,27.573,5.6,"['Arnold Schwarzenegger', 'Sam Worthington', 'Olivia Williams', 'Mireille Enos', 'Joe Manganiello', 'Harold Perrineau', 'Josh Holloway', 'Terrence Howard', 'Max Martini', 'Kevin Vance', 'Mark Schlegel', 'Maurice Compte', 'Ned Yousef', 'Martin Donovan', 'Michael Monks', 'Nick Chacon', 'Tim Ware', 'Gary Grubbs', 'B.J. Winfrey', 'Kendrick Cross', 'Hakim Callender', 'Troy Garity', 'Jermaine Holt', 'Jaime FitzSimons', 'Everton Lawrence', 'Neko Parham', 'Maia Moss-Fife', 'Parisa Johnston', 'Alan Gilmer', 'Catherine Dyer', 'Patrick Johnson', 'Jose L. Vasquez', 'Eddie J. Fernandez', 'Antony Matos', 'Laurence Chavez', 'Maya Santandrea', 'Paul Anthony Barreras', 'Amy Parrish', 'Elizabeth Davidovich', 'Andrew Comrie-Picard', 'Mario Ramirez Reyes', 'Melissa Martinez', 'Jimmy Ortega', 'Luis Moncada', 'Chris Trouble Delfosse', 'Daniel Moncada', 'Ralf Moeller']",['David Ayer'],5.733979688760889
tm416779,the woman in the window,MOVIE,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,2021,R,102,"Thriller, Crime, Drama",Us,0.0,5.7,70886.0,32.777,6.1,"['Amy Adams', 'Gary Oldman', 'Fred Hechinger', 'Julianne Moore', 'Jennifer Jason Leigh', 'Wyatt Russell', 'Anthony Mackie', 'Mariah Bozeman', 'Brian Tyree Henry', 'Jeanine Serralles', 'Liza Colón-Zayas', 'Diane Dehn', 'Tracy Letts', 'Haven Burton', 'Ben Davis', 'Daymien Valentino', 'Myers Bartlett', 'Blake Morris']",['Joe Wright'],5.7305377731002505
tm183523,oldboy,MOVIE,An everyday man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,2013,R,104,"Thriller, Action, Drama",Us,0.0,5.7,75015.0,18.58,5.9,"['Josh Brolin', 'Elizabeth Olsen', 'Sharlto Copley', 'Samuel L. Jackson', 'Michael Imperioli', 'Pom Klementieff', 'James Ransone', 'Max Casella', 'Linda Emond', 'Elvis Nolasco', 'Rami Malek', 'Lance Reddick', 'Hannah Ware', 'Richard Portnow', 'Hannah Simone', 'Ciera Payton', 'Cinqué Lee', 'Steven Hauck', 'Caitlin Dulany', 'Ilfenesh Hadera', 'Phyllis Montana LeBlanc', 'Michael J. Burg', 'Lizzy DeClement', 'Erik Gersovitz', 'Joe Chrest', 'Kerry Cahill', 'Violet Hill', 'Grey Damon', 'Elvy', 'Ronn Surels', 'Gino Galento', 'Brett Lapeyrouse']",['Spike Lee'],5.728998451318227
tm1020820,night teeth,MOVIE,"A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions - and their dangerous, shadowy underworld - he must fight to stay alive.",2021,not rate,107,"Comedy, Action, Crime, Drama, Fantasy, Horror, Thriller","Gb, Us",0.0,5.6,16890.0,70.777,6.6,"['Jorge Lendeborg Jr.', 'Debby Ryan', 'Lucy Fry', 'Raúl Castillo', 'Alfie Allen', 'Sydney Sweeney', 'Megan Fox', 'Alexander Ludwig', 'Bryan Batt', 'Marlene Forte', 'Devyn A. Tyler', 'Martin Bats Bradford', 'Ash Santos', 'Hunter Burke', 'Tracy Brotherton', 'Lee Coc', 'Chase Yi', 'Robert Larriviere', 'Jaren Mitchell', 'Nandy Martin', 'Sydney Bell', 'CG Lewis', 'Callen David', 'Sheenan Cole', 'Reginald Robinson', 'Andres Velez', 'Peter Jaymes Jr.', 'Eduardo Lezcano', 'Marcus Wayne']",['Adam Randall'],5.72885278892004
tm868777,"love, guaranteed",MOVIE,"To save her small law firm, earnest lawyer Susan takes a high-paying case from Nick, a charming new client who wants to sue a dating website that guarantees love. But as the case heats up, so do Susan and Nick's feelings for each other.",2020,not rate,90,"Comedy, Romance",Us,0.0,5.6,17092.0,10.12,6.5,"['Rachael Leigh Cook', 'Damon Wayans Jr.', 'Heather Graham', 'Caitlin Howden', 'Brendan Taylor', 'Sebastian Billingsley-Rodriguez', 'Sean Amsing', 'Lisa Durupt', 'Alvin Sanders', 'Jed Rees', 'Kandyse McClure', 'Keisha Haines', 'Natalie von Rotsburg', 'Dee Jay Jackson', 'Colin Foo', 'Quynh Mi', 'Nick Fontaine', 'Morgana Wyllie', 'Judith Maxie', 'Milo Shandel', 'Flossie McKnight', 'Kiomi Pyke', 'Jason Burkart', 'Arthur Corber', 'Amitai Marmorstein', 'Lauren McGibbon', 'Clare Filipow', 'Sasha Monica', 'Rebecca Olson', 'Jerry Yang', 'Kallie Hu', 'Christian Sloan', 'Stephanie Son']",['Mark Steven Johnson'],5.727767825878697
tm1064065,black crab,MOVIE,"In a post-apocalyptic world, six soldiers on a covert mission must transport a mysterious package across a frozen archipelago. Noomi Rapace stars.",2022,not rate,114,"War, Action, Drama, Scifi, Thriller",Se,0.0,5.6,17101.0,944.405,6.2,"['Noomi Rapace', 'Jakob Oftebro', 'Dar Salim', 'Erik Enge', 'Ardalan Esmaili', 'Aliette Opheim', 'Susan Taslimi', 'David Dencik', 'Nora Rios', 'Gunilla Abrahamsson', 'Peter Edding', 'Stella Marcimain Klintberg', 'Joachim Sällquist', 'Ilir Latifi', 'Cecilia Bäverman', 'Mikail Akalin', 'Matar Samba', 'Robin Keller', 'Sanna Krepper', 'Marcel Khouri', 'Mostafa Alshawi', 'Emmanuel Wärnhjälm', 'Martin Hendrikse', 'Martin Miiro']",['Adam Berg'],5.7277199109475365
tm902330,ghosts of war,MOVIE,A group of World War II American soldiers encounter a supernatural enemy as they occupy a French castle previously under Nazi control.,2020,R,94,"Horror, Thriller, Fantasy, War",Gb,0.0,5.5,9701.0,49.579,6.0,"['Brenton Thwaites', 'Theo Rossi', 'Skylar Astin', 'Kyle Gallner', 'Alan Ritchson', 'Billy Zane', 'Shaun Toub', 'Matthew Reese', 'Laila Banki', 'Shannon McKain', 'Nathan Cooper', 'Alexander Behrang Keshtkar', 'Yanitsa Mihailova', 'Kaloyan Hristov', 'Amber Townsend', 'Alexandra Spasova']",['Eric Bress'],5.72621544326947
ts2230,america's next top model,SHOW,Aspiring models compete for a chance to break into the business with a panel of judges critiquing their progress throughout the competition.,2003,TV-14,44,Reality,Us,24.0,5.6,17843.0,12.812,5.3,"['Tyra Banks', 'Drew Elliott', 'Law Roach', 'Ashley Graham']",[],5.723889500942966
tm58382,not another teen movie,MOVIE,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movies of the 1980s and '90s.",2001,R,89,Comedy,Us,0.0,5.7,104604.0,27.273,5.8,"['Chyler Leigh', 'Chris Evans', 'Jaime Pressly', 'Eric Christian Olsen', 'Mia Kirshner', 'Lacey Chabert', 'Samaire Armstrong', 'Cerina Vincent', 'Mr. T', 'Molly Ringwald', 'Heather Brown', 'Nectar Rose', 'Michael Ensign', 'Kyle Cease', 'Eric Jungmann', 'Desi Lydic', 'Deon Richmond', 'Ron Lester', 'Cody McMains', 'Sam Huntington', 'JoAnna Garcia', 'Samm Levine', 'Beverly Polcyn', 'Ed Lauter', 'Paul Gleason', 'Randy Quaid', 'Riley Smith', 'Nathan West', 'Michelle Holgate', 'Jeanette Miller', 'Benjamin Waldow', 'Josh Radnor', 'Alec Murdock', 'Ross Mulholland', 'Dean Sheremet', 'Becca Sweitzer', 'Hayley Zelniker', 'Lukas Behnken', 'Josh Jacobson', 'Amber Goetz', 'Joy Bisco', 'Morisa Taylor Kaplan', 'George Wyner', 'Ned Brower', 'Peter Simon', 'Joy Gohring', 'Tracy Kay', 'Jessica Asher', 'Sean Smith', 'Ean Mering', 'Lyman Ward', 'Julie Welch', 'Daniel Bess', 'James Read', 'Rob Benedict', 'Banks McClintock', 'Jay Johnston', 'Jesse Capelli', 'Daniel Spink', 'Oz Perkins', 'Jim Wise', 'Kimi Bateman', 'Staci B. Flood', 'Sarah Christine Smith', 'China Shavers', 'H. Jon Benjamin', 'Paul Goebel', 'Marissa Fedele', 'Samuel Givens', 'Kimberly Lyon', 'Zachary Woodlee', 'Cynthena Sanders', 'Will Gill Jr.', 'Nick Zephyrin', 'Heidi Androl', 'Ian Aronson', 'Sam Ayers', 'Nick Bakay', 'Candice T. Cain', 'Maylen Calienes', 'Marcus Edward', 'Arturo Elizondo', 'David M. Francis', 'Melissa Joan Hart', 'Kelly S. King', 'Jarrett Lennon', 'Tracey McCall', 'Jennifer Schlueter', 'Gena Shaw', 'Abraham Smith', 'Tessa', 'Sean Patrick Thomas', 'Cassie Townsend', 'Jeremiah Vaughn', 'Susan Anne Wall', 'Scott Hislop', 'Jackie Harris Greenberg']",['Joel Gallen'],5.721303206604634
tm851128,bigbug,MOVIE,"Humans have ceded most tasks to AI in 2045, even in nostalgic Alice's home. So when robots stage a coup, her androids protectively lock her doors.",2022,R,111,"Scifi, Comedy, Fantasy",Fr,0.0,5.4,6986.0,84.672,5.4,"['Isabelle Nanty', 'Elsa Zylberstein', 'Claude Perron', 'Stéphane De Groodt', 'Youssef Hajdi', 'Claire Chust', 'François Levantal', 'Alban Lenoir', 'Marysole Fertard', 'Hélie Thonnat', 'Juliette Wiatr', 'André Dussollier', 'Benoît Allemane', 'James Champel', 'Corinne Martin', 'Dominique Pinon', 'Ashley Fays', 'Vanille Lehmann', 'Paul Ménage', 'Mickaël Jullien', 'Michel Vigné', 'François Berland', 'Julien Kramer', 'Sara Chambin', 'Sébastien Gill', 'Bastien Rieu', 'Stanislas Briche', 'Christophe Chalufour', 'Stéphane Boissier', 'Clara Couturet', 'Romain Deloutre', 'Yasmine Gallier', 'Luc Bataini', 'Michaël Mouilleron', ""Alain N'Diaye"", 'Clara Rousselin', 'Thierry Sauz', 'Nattawat Unlahmai', 'Rachel Regent', 'Edouard Michelon', 'Cécile Ribault-Caillol', 'Xavier Renaud', 'Albert Dupontel']",['Jean-Pierre Jeunet'],5.720134697697345
ts272463,colin in black & white,SHOW,The life of athlete Colin Kaepernick and his adoptive parents as they navigate the challenges of raising a black son in a white family and community.,2021,TV-14,32,"Drama, Sport",Us,1.0,5.4,7021.0,32.746,6.5,"['Colin Kaepernick', 'Jaden Michael', 'Mary-Louise Parker', 'Nick Offerman']",[],5.719329703486597
tm150214,freddy vs. jason,MOVIE,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.",2003,R,97,"Horror, Action","It, Us",0.0,5.7,117986.0,50.824,6.0,"['Robert Englund', 'Ken Kirzinger', 'Monica Keena', 'Lochlyn Munro', 'Jason Ritter', 'Kelly Rowland', 'Chris Marquette', 'Brendan Fletcher', 'Katharine Isabelle', 'Kyle Labine', 'Tom Butler', 'David Kopp', 'Paula Shaw', 'Jesse Hutch', 'Zack Ward', 'Garry Chalk', 'Brent Chapman', 'Spencer Stump', 'Joëlle Antonissen', 'Alistair Abell', 'Robert Shaye', 'Chris Gauthier', 'Colby Johannson', 'Kimberley Warnat', 'Kevin Hansen', 'Alex Green', 'Odessa Munroe', 'Jamie Mayo', 'Blake Mawson', 'Viv Leacock', 'Tony Willett', 'Claire Riley', 'Sharon Peters', 'Sarah-Anne Hepher', 'Kirsti Forbes', 'Taryn McCulloch', 'Eileen Pedde', 'Sean Tyler Foley', 'Jacqueline Stewart', 'Laura Boddington', 'Colton Shock', 'Spencer Doduk', 'Anysha Berthot', 'Evangeline Lilly']",['Ronny Yu'],5.719020452122209
tm138792,results,MOVIE,"Two mismatched personal trainers' lives are upended by the actions of a new, wealthy client.",2015,R,105,"Comedy, Romance",Us,0.0,5.4,7073.0,7.885,5.1,"['Cobie Smulders', 'Guy Pearce', 'Kevin Corrigan', 'Giovanni Ribisi', 'Brooklyn Decker', 'Anthony Michael Hall', 'Tishuan Scott', 'Constance Zimmer', 'Zoe Graham', 'David Bernon', 'Graham L. Carter']",['Andrew Bujalski'],5.718141159747329
tm824165,falling inn love,MOVIE,"When city girl Gabriela spontaneously enters a contest and wins a rustic New Zealand inn, she teams up with bighearted contractor Jake Taylor to fix and flip it.",2019,not rate,98,"Comedy, Romance",Us,0.0,5.6,19091.0,23.196,6.5,"['Christina Milian', 'Adam Demos', 'Jeffrey Bowyer-Chapman', 'Anna Jullienne', 'Claire Chitham', 'Blair Strang', 'Jonathan Martin', 'William Walker', 'Daniel Watterson', 'Simone Walker', 'Arlo MacDiarmid', 'Lucy Wigmore', 'Irene Wood', 'J.J. Fong', 'Johnny Bright', 'Lucy Wigmore', 'Annabel']",['Roger Kumble'],5.717940287922964
tm191374,i know what you did last summer,MOVIE,"After four high school friends are involved in a hit-and-run road accident, they dispose of the body and vow to keep the incident a secret. A year later, they each start receiving anonymous letters bearing the warning ""I Know What You Did Last Summer.""",1997,R,101,"Horror, Thriller",Us,0.0,5.7,142696.0,18.102,5.9,"['Jennifer Love Hewitt', 'Sarah Michelle Gellar', 'Ryan Phillippe', 'Freddie Prinze Jr.', 'Bridgette Wilson-Sampras', 'Johnny Galecki', 'Muse Watson', 'Anne Heche', 'Stuart Greer', 'Dan Albright', ""Rasool J'Han"", 'J. Don Ferguson', 'Deborah Hobart', 'Mary McMillan', 'Lynda Clark', 'Shea Broom', 'John Bennes', 'Jennifer Bland', 'William Neely', 'Jonathan Quint', 'Richard Dale Miller', 'Mary Neva Huff', 'David Lee Hartman', ""Patti D'Arbanville"", 'David F. Maxwell', 'Stephen McKenna']",['Jim Gillespie'],5.7158786458202195
tm456513,army of the dead,MOVIE,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",2021,R,148,"Horror, Thriller, Crime, Scifi, Action",Us,0.0,5.7,166882.0,128.616,6.3,"['Dave Bautista', 'Ella Purnell', 'Omari Hardwick', 'Ana de la Reguera', 'Theo Rossi', 'Matthias Schweighöfer', 'Nora Arnezeder', 'Hiroyuki Sanada', 'Garret Dillahunt', 'Tig Notaro', 'Raúl Castillo', 'Huma Qureshi', 'Samantha Win', 'Richard Cetrone', 'Michael Cassidy', 'Steve Corona', 'Chelsea Edmundson', 'Zach Rose', 'Brian Avery', 'David K. Maiocco', 'Ryan Watson', 'Sabine Varnes', 'Mónica López', 'Kelly Phelan', 'Leon Budrow', 'Jim Halty', 'Maeve Gray', 'Danielle Burgio', 'Jessica Harbeck', 'Joshua Caleb Horton', 'Natalie Marie Jaramillo', 'Frank Andrade', 'Ava Wagenman', 'Wayne Dalglish', 'Casey Messer', 'Ken Thong', 'Donna Brazile', 'Sean Spicer', 'Sheila Awasthi', 'Sebastian Balchand', 'Colby Lemmo', 'Marisilda Garcia', 'Isachar Benitez', 'Carolyn Wickwire', 'Antonio Leyba', 'Colin Jones', 'Daisy Davis', 'Lora Martinez-Cunningham', 'Athena Perample', 'Albert Valladares', 'Alexander Ward', 'Steve Soliz', 'Jordyn Aurora Aquino', 'Sarah Minnich', 'Fred Tatasciore', 'Gordon Tarpley']",['Zack Snyder'],5.71366871989199
tm1165983,the weekend away,MOVIE,"When her best friend vanishes during a girls' trip to Croatia, Beth races to figure out what happened. But each clue yields another unsettling deception.",2022,not rate,91,"Thriller, Crime, Drama",Gb,0.0,5.6,20207.0,293.216,5.9,"['Leighton Meester', 'Christina Wolfe', 'Ziad Bakri', 'Luke Norris', 'Amar Bukvić', 'Iva Mihalić', 'Adrian Pezdirc', 'Marko Braić', 'Lujo Kunčević', 'Parth Thakerar', 'Siniša Novković', 'Maro Drobnić', 'Giobbe Araya', 'Dragan Balić', 'Kyla Mae Ibero', 'Ivana Krizmanić', 'Nenad Srdelić', 'Luka Mikulicić', 'Toma Mikulicić']",['Kim Farrant'],5.713084307058843
tm139194,ratchet & clank,MOVIE,"When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe.",2016,PG,94,"Action, Animation, Comedy, Family, Scifi, Fantasy","Us, Ca",0.0,5.5,10764.0,14.238,5.8,"['James Arnold Taylor', 'David Kaye', 'Paul Giamatti', 'John Goodman', 'Bella Thorne', 'Rosario Dawson', 'Jim Ward', 'Armin Shimerman', 'Vincent Tong', 'Andrew Cownden', 'Sylvester Stallone', 'Lee Tockar', 'Brian Dobson', 'Tabitha St. Germain', 'Brad Swaile', 'Brian Drummond', 'Cole Howard', 'Ian James Corlett', 'Alessandro Juliani', 'Rebecca Shoichet', 'Don Briggs', 'Lucas Hauchard', 'Kevin Tran', 'Jhon Rachid']","['Kevin Munroe', 'Jericca Cleland']",5.712600506331668
tm1019177,the colony,MOVIE,"In the not-too-distant future: after a global catastrophe has wiped out nearly all of humanity on Earth, an elite astronaut from Space Colony Kepler must make a decision that will seal the fate of the people on both planets.",2021,R,104,"Scifi, Thriller, Action","Ch, De",0.0,5.4,7434.0,23.892,5.6,"['Nora Arnezeder', 'Iain Glen', 'Sarah-Sofie Boussnina', 'Sope Dirisu', 'Sebastian Roché', 'Joel Basman', 'Cloé Albertine Heinrich', 'Bella Bading', 'Nicola Perot', 'Luna Mwezi', 'Hong Indira Rieck']",['Tim Fehlbaum'],5.710127696262207
tm1003725,a castle for christmas,MOVIE,"To escape a scandal, a bestselling author journeys to Scotland, where she falls in love with a castle - and faces off with the grumpy duke who owns it.",2021,not rate,98,"Romance, Comedy, Drama, Family","Us, Gb",0.0,5.5,11727.0,17.704,5.8,"['Brooke Shields', 'Cary Elwes', 'Lee Ross', 'Andi Osho', 'Tina Gray', 'Eilidh Loan', 'Stephen Oswald', 'Vanessa Grasse', 'Desiree Burch', 'Anthony Strachan', 'Drew Barrymore', 'John Stahl', 'Timothy Barrow', 'Mark Fleischmann', 'Suanne Braun']",['Mary Lambert'],5.701608061359996
tm1107225,through my window,MOVIE,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",2022,R,116,"Romance, Comedy, Drama",Es,0.0,5.4,7902.0,351.639,7.6,"['Clara Galle', 'Julio Peña', 'Pilar Castro', 'Hugo Arbues', 'Eric Masip', 'Guillermo Lasheras', 'Natalia Azahara', 'Rachel Lascar', 'Emilia Lazo', 'Maria Casals', 'Lucía de la Puerta']",['Marçal Forés'],5.7003209555966174
tm140436,rock the kasbah,MOVIE,"A washed-up music producer finds one last shot at redemption with a golden-voiced young girl in Afghanistan. However, when jealousy gets the better of a disgruntled ex-boyfriend, he decides to oppose the young star with talent of his own.",2015,R,100,"Comedy, Music, War","Ma, Us",0.0,5.5,11963.0,11.689,5.4,"['Bill Murray', 'Zooey Deschanel', 'Bruce Willis', 'Kate Hudson', 'Taylor Kinney', 'Danny McBride', 'Scott Caan', 'Eugenia Kuzmina', 'Sarah Baker', 'Leem Lubany', 'Avery Phillips', 'Megan Raich', 'Jonas Khan', 'Arian Moayed', 'Fahim Fazli', 'Sameer Ali Khan', 'Beejan Land', 'Husam Chadat', 'Kelly Lynch', 'Glenn Fleshler', 'Fatim Zahra El Hassani', 'Hassan Bouayad', 'Sebastien Collineau', 'Hamdane Mohamed Habib', 'Azeddine Benamara', 'Mohamed Boussalem', 'Mansour Badri', 'Kamel Kenzo', 'Yassir Semlali', 'Mehdi Kachaoui', 'Oussama Kadir', 'Touami Noureddine', 'Mouhcine Malzi', 'Nour El Idrissi', 'Moutamassik Mohamed', 'Hamid Najah', 'Mustapha Makhada', 'Abdellatif Chaouqi', 'Souad Belamlih', 'Benjamin Hicquel']",['Barry Levinson'],5.699085421919831
tm1038327,beckett,MOVIE,An American tourist in Greece finds himself on the run after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,2021,R,109,"Thriller, Action, Crime, Drama","Br, It",0.0,5.6,25253.0,79.676,6.3,"['John David Washington', 'Vicky Krieps', 'Panos Koronis', 'Boyd Holbrook', 'Alicia Vikander', 'Daphne Alexander', 'Leonardo Thimo', 'Yorgos Pirpassopoulos', 'Myrsini Morelli', 'Lena Kitsopoulou', 'Isabella Margara', 'Marc Marder', 'Olga Spyraki', 'Abe Cohen', 'Andreas Marianos', 'Maria Votti', 'Makis Papadimitriou', 'Dimitra Mesimerli', 'Myrsini Morelli']",['Ferdinando Cito Filomarino'],5.6953360748601884
tm979182,red dot,MOVIE,"On a hiking trip to rekindle their marriage, a couple find themselves fleeing for their lives in the unforgiving wilderness from an unknown shooter.",2021,not rate,86,"Horror, Thriller, Drama",Se,0.0,5.5,13156.0,94.563,5.9,"['Johannes Bah Kuhnke', 'Nanna Blondell', 'Anastasios Soulis', 'Kalled Mustonen', 'Thomas Hanzon', 'Anna Azcárate', 'Melvin Solin', 'Johan Hedman', 'Peter Borossy', 'Veronica Mukka', 'Per Mårthans']",['Alain Darborg'],5.687241953866058
